,track_id,artist_id,artist_name,artist_popularity,artist_followers,artist_genres,instrumentalness,duration_ms,time_signature,acousticness,speechiness,energy,loudness,tempo,key,valence,danceability,liveness
2686,33KzJtbSIQY3z9q3hfKnLO,1R52cwGf75yTf7I3Q0Irf8,T-ara,54,318868,"dance pop,k-pop",0.0689,194587,4,0.00247,0.0401,0.638,-7.062,135.012,10,0.45,0.712,0.0865
2687,26XKyMqXPg4w2DhJRTZ3jP,6nVMMEywS5Y4tsHPKx1nIo,TVXQ!,55,310608,"j-pop,k-hop,k-pop,korean pop",6.34e-06,334974,4,0.0262,0.0646,0.938,-4.891,115.01,0,0.46,0.679,0.959
2688,2oC8t1BIDJzArMjeEipSGc,1bkpTEmumLC3xc7HgMsttU,INFINITE,54,517333,"k-pop,korean pop",0.0,211627,4,0.0296,0.119,0.956,-4.117,130.018,10,0.432,0.583,0.434
2689,0NeCqOJkCX9tNeIHLof3OH,3wRA5UYoo08BBKJnzyKkpF,f(x),57,520258,"dance pop,k-hop,k-pop,korean pop",5.55e-06,190547,4,0.0279,0.0394,0.711,-2.937,125.011,0,0.81,0.873,0.0756
2690,02tK0ekgQFQD8oYXUJ9tby,3offPqpKAKmpQkIdWnjzkc,Teen Top,48,167833,"dance pop,k-pop,korean pop",0.0,188291,4,0.155,0.135,0.913,-2.576,127.973,1,0.447,0.865,0.0593
2691,2Tfv41qZ0U3ahZiKiDBa4a,4FjoOJAndC0s9ZJUo6VGc5,Lee Hyori,33,22411,,0.0,236147,4,0.0464,0.0754,0.671,-7.253,96.371,0,0.869,0.934,0.085
2692,7rWRuFyvRqMlUh8rUTuWqb,2wTLheTmMcFCA4hdY8hZJP,SISTAR,58,402241,"dance pop,k-pop,korean pop",0.000929,194351,4,0.0654,0.0437,0.891,-4.054,124.974,6,0.889,0.79,0.0661
2693,74KrjA5CWRr2elkzhJo6si,6KhH771vq2X2Aom91nNzpZ,FTISLAND,52,198780,"k-indie,k-pop,k-rock,korean pop",0.0,241763,4,0.266,0.036,0.701,-4.432,119.886,0,0.234,0.51,0.164
2694,17IZCetcl6DzlIR1RnIGAn,5SnaL8SsjGMHQNyqpa8Zos,2AM,38,76566,"k-pop,korean pop",0.0,195906,4,0.21,0.0323,0.776,-3.102,136.831,2,0.54,0.567,0.145
2695,1B8b49DDYAP64KnDaRfJkQ,6kxCoNfY6U1eP0Yc88phvk,B.A.P,55,462651,k-pop,0.0,231772,4,0.0844,0.0986,0.972,-2.385,93.977,6,0.156,0.59,0.0529
2696,7lrLDy8ZYL5KLx2Z9GZTaP,2uWcrwgWmZcQc3IPBs3tfU,Apink,59,407236,"dance pop,k-pop,korean pop",6.03e-05,234998,4,0.0123,0.0389,0.946,-2.979,107.988,5,0.561,0.677,0.0438
2697,4IOITyTc0etishgmlHMKci,2GEPtT5RDxrmdi0A4mbDi7,Brown Eyed Girls,36,87311,"dance pop,k-pop",0.0,206852,4,0.0385,0.0792,0.87,-4.343,133.96,1,0.781,0.726,0.287
2698,5DM5iNhImOgjBW3c5OgYLn,2uWcrwgWmZcQc3IPBs3tfU,Apink,59,407236,"dance pop,k-pop,korean pop",0.0,222642,4,0.0748,0.0291,0.829,-3.583,132.032,5,0.244,0.631,0.142
2699,16rn4UsqU9Gwy4nYOYgJtQ,3offPqpKAKmpQkIdWnjzkc,Teen Top,48,167833,"dance pop,k-pop,korean pop",0.0,201456,4,0.00166,0.0456,0.845,-3.82,116.028,2,0.606,0.703,0.16
2700,5MUipl7gKa3IPDU5XV1jSF,2hRQKC0gqlZGPrmUKbcchR,SHINee,67,1147088,"dance pop,j-pop,k-pop,korean pop",0.0,188867,4,0.0104,0.106,0.776,-4.279,98.272,5,0.759,0.681,0.868
2701,2DGKTUZ3ywykT9hcqiYgR6,6KhH771vq2X2Aom91nNzpZ,FTISLAND,52,198780,"k-indie,k-pop,k-rock,korean pop",0.0,232647,4,0.296,0.0532,0.794,-2.218,205.92,2,0.333,0.268,0.144
2702,5Epv7tOvaLySnkbHfZ3Hzl,503DjcVO5Ku1NgLPhVuNg7,Secret,40,71138,"classic russian rock,dance pop,k-pop",0.000728,222982,4,0.0188,0.117,0.945,-4.077,104.98,5,0.806,0.736,0.107
2703,6glpcXkXExtumL9zGeK2uM,54gWVQFHf8IIqbjxAoOarN,AOA,58,373234,k-pop,0.0,220356,4,0.252,0.0516,0.77,-3.706,122.993,1,0.894,0.902,0.0654
2704,3nHXDJL1ZkgNsxMIZ7bRMH,1bkpTEmumLC3xc7HgMsttU,INFINITE,54,517333,"k-pop,korean pop",0.0,188387,4,0.17,0.0533,0.944,-3.385,102.066,10,0.665,0.602,0.743
2705,6r2RWys84mPOYBMHXbrPZN,14yLuCwlBqteUdBqx9soJV,SE7EN,37,77695,k-pop,0.0,218120,4,0.00971,0.0385,0.813,-3.788,119.998,8,0.788,0.782,0.344
2706,4Q4JDOphODwPg9QcFqiPyN,6rmMpoeu2SIV4OLURCOn2e,SS501,42,35549,k-pop,0.0,212253,4,0.0406,0.049,0.737,-3.723,116.988,1,0.63,0.682,0.0688
2707,0Wjzv69qjjBq4apcPOlOB2,4RnezwRV7VBJUCI1S0AE5u,Block B,56,561964,"k-pop,korean pop,korean r&b",0.0,205800,4,0.0806,0.111,0.94,-1.992,125.976,1,0.908,0.756,0.394
2708,7nK4hyMZkGCOjEot2Tbz3p,2Pw8E6zZoeuksVWtyZPnzd,BOYFRIEND,41,177684,k-pop,0.0,209972,4,0.0425,0.0594,0.926,-2.777,147.92,1,0.92,0.544,0.261
2709,1o3oXtinumXg9C840UMEFF,14f1WN9TUDVBK4sHUStmLG,MBLAQ,42,113450,"dance pop,k-pop",0.0,195715,4,0.111,0.0987,0.814,-6.774,123.967,0,0.768,0.705,0.122
2710,14fRRK7tyWIpjS5hP05XRL,503DjcVO5Ku1NgLPhVuNg7,Secret,40,71138,"classic russian rock,dance pop,k-pop",0.00437,203599,4,0.0123,0.0421,0.89,-3.943,107.033,1,0.606,0.776,0.359
2711,7d3kewy1cs3NlBM7SF0f7j,6nVMMEywS5Y4tsHPKx1nIo,TVXQ!,55,310608,"j-pop,k-hop,k-pop,korean pop",0.0,212431,4,0.0119,0.039,0.882,-4.018,131.979,10,0.466,0.531,0.586
2712,6U1mhkkJ8xSLK8NtZaURop,6rmMpoeu2SIV4OLURCOn2e,SS501,42,35549,k-pop,0.0,188362,4,0.0316,0.102,0.639,-8.641,115.038,4,0.791,0.765,0.0844
2713,5Ok0AYLymugVEB200ioKFN,2hcsKca6hCfFMwwdbFvenJ,BTOB,63,600353,"k-pop,korean pop",0.0,219392,4,0.54,0.0315,0.784,-4.665,93.038,1,0.478,0.663,0.119
2714,4q2YBqhl3ay1U5rLxQXJ8v,2ZmXexIJAD7PgABrj0qQRb,N.Flying,46,107732,"k-pop,k-rock,korean pop",0.0,264061,4,0.15,0.0266,0.599,-5.459,128.057,11,0.235,0.62,0.315
2715,3KZ8RgRBm8JZ02MOgsY89Y,7G6wtLzZON7qJQ2Cw2kxVp,JBJ95,42,5959,,0.0,197941,4,0.227,0.072,0.818,-3.485,102.932,2,0.473,0.737,0.113
2716,5mUMXErBciEth7btXEZqpV,1iGenyJQdF1y4bV4GAvNmW,KIM DONG HAN,44,21457,k-pop,0.0,193172,4,0.0256,0.0717,0.771,-4.388,121.997,9,0.717,0.869,0.0591
2717,1VZ2ye1zvSghMLjWUiV4Lv,3T0fMfxYBU3q9oAUAdPIsr,Highlight,53,257562,"k-pop,korean pop",0.0,218755,4,0.417,0.0416,0.63,-4.45,142.967,10,0.299,0.437,0.0846
2718,35aRCYHPlCKQWqi6KjBaVe,5zShiwTHlygdfsXj6eavTu,Golden Child,47,101168,k-pop,0.0,223628,4,0.172,0.0855,0.954,-2.114,125.979,4,0.798,0.669,0.359
2719,1fRaznZsAB2i63TtmYv2Hc,5r1tUTxVSgvBHnoDuDODPH,IZ*ONE,67,53145,k-pop,0.0,218994,4,0.0899,0.0548,0.908,-1.211,115.975,9,0.606,0.698,0.115
2720,5Jl2i6LR3Socm4TYqRzZw3,68KmkJeZGfwe1OUaivBa2L,ATEEZ,53,24320,k-pop,3.54e-06,195990,4,0.0427,0.124,0.946,-3.845,173.004,3,0.494,0.507,0.344
2721,5fCDWDX2Kv9jc1s7nZfzOi,2auC28zjQyVTsiZKNgPRGs,RM,74,304491,k-pop,6.53e-05,271806,4,0.0307,0.0622,0.591,-8.437,138.902,7,0.252,0.389,0.392
2722,7ed6ixWSPxZVuI683m7pRB,1O2GeusJnwmv9bwKxOgapo,Tony An,31,144,,0.0,202674,4,0.0717,0.0558,0.87,-2.649,121.993,5,0.961,0.862,0.142
2723,5MwfxCtqMFGYp9Nc1BkTrS,2QM5S4yO6xHgnNvF0nbZZq,SEULGI,58,8103,,0.0,171998,4,0.115,0.281,0.894,-3.52,104.043,5,0.737,0.703,0.363
2724,0TxSk5fpK01cBLV9ePqcE6,5na1LmEmK2VzNLje9snJYW,The Rose,60,202634,"k-pop,korean pop",0.0,237577,4,0.375,0.0302,0.533,-4.394,92.854,3,0.421,0.36,0.0768
2725,1qLgJ1M37Mj50hlOnuw9cs,1wKpMkucynaTfG8lyPprYV,PENTAGON,66,358329,k-pop,0.0,198672,4,0.143,0.0612,0.682,-3.077,160.015,3,0.679,0.697,0.146
2726,7Lq1Z8VIW7oE7m34kksHYp,1klFdLh3pak3eOtJP0styY,Triple H,56,244545,k-pop,0.0,195550,4,0.00963,0.0679,0.823,-2.901,106.031,10,0.787,0.773,0.834
2727,4JViGq60SvqtQXI3WK0OLS,7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,71,1887706,k-pop,0.0,195005,4,0.245,0.267,0.888,-3.25,91.966,5,0.903,0.682,0.0552
2728,4x5l1gjNcoBhhWBPEMo7OQ,2PSJ6YriU7JsFucxACpU7Y,CHUNG HA,61,192233,"k-pop,korean pop",0.0,190921,4,0.332,0.0701,0.919,-0.509,120.033,8,0.69,0.774,0.1
2729,6CSZO82B0cM4CUgnrjPSfJ,20j1uz7iDOtIvIzCr5S8nx,SEUNGRI,68,245572,"k-pop,korean pop",2.09e-06,205305,4,0.00396,0.0403,0.805,-4.668,142.038,6,0.712,0.687,0.12
2730,15IuYQKZ5zKDEY5YDzsqSQ,3EfnKIG9827OXkcQQT7HEI,SUPER JUNIOR-D&E,54,263666,"k-pop,korean pop",0.0,207152,4,0.0347,0.041,0.819,-3.92,114.987,9,0.488,0.747,0.297
2731,481yYUbtfs67PaKYKxJOeF,78sJswwVn4P8aEhkF4K6fQ,Hyolyn,60,178394,"k-pop,korean pop,korean r&b",0.0,200125,4,0.0754,0.0345,0.819,-2.976,117.997,10,0.575,0.648,0.0837
2732,7qPQjlV2lTwmpO932t463G,5qRSs6mvI17zrkJpOHkCoM,iKON,74,1140442,k-pop,0.0,239104,4,0.0607,0.0521,0.852,-3.358,79.01,4,0.64,0.579,0.41
2733,7kQJxUaF3ngqWry2ulorVE,6vPzAqZDXQgLTEn8pjp4jY,AMBER,48,81029,"diva house,k-pop",1.44e-06,221115,4,0.0127,0.0279,0.818,-4.619,127.994,7,0.239,0.589,0.0846
2734,023MPCzuJ5gbY89ALMHBbl,2YXlVLKq3X3soXd2aXUtIT,Jimin Park,49,43643,"k-pop,korean pop",0.0,198313,4,0.525,0.0487,0.732,-2.93,96.977,6,0.546,0.689,0.1
2735,5qomEJP9XCFsuHbrMB2dwl,5TnQc2N1iKlFjYD7CPGvFc,Day6,68,453016,"k-pop,korean pop",0.0,208737,4,0.0221,0.0381,0.69,-5.052,180.146,7,0.396,0.542,0.0575
2736,2gPM5iXzORTiUUyCD3eqxQ,7LOmc7gyMVMOWF8qwEdn2X,SF9,56,423578,k-pop,0.0,212577,4,0.0488,0.156,0.932,-3.778,120.056,6,0.771,0.735,0.407
2737,0RqzUS7AkBhQDrBxcGFeDv,52zMTJCKluDlFwMQWmccY7,LOOΠΔ,64,244895,k-pop,5.35e-06,196864,4,0.0363,0.0751,0.916,-2.261,97.004,9,0.531,0.67,0.221
2738,25kFG6ovr8B5iMuUGWI8zf,4pz4uzOMpJQyV8UTsDy4H8,ASTRO,59,501518,k-pop,0.0,223724,4,0.159,0.0738,0.886,-3.635,149.977,2,0.602,0.609,0.322
2739,7945LoCmf1b0CuKVx5ZIGC,7hKH0uNhhgWJCumCtKMYey,twlv,37,798,korean r&b,0.0,220429,4,0.282,0.0324,0.658,-5.383,104.97,0,0.218,0.607,0.0956
2740,5Z41Uv4fpE7rlX6slYiFQk,0gdWU9IX6LIiuPvXh95pas,NU'EST W,56,194494,"k-pop,korean pop",0.0,211067,4,0.0565,0.0627,0.866,-3.119,105.989,5,0.636,0.748,0.17
2741,7IE8eERSpTC9Jaw3arl99B,0qlWcS66ohOIi0M8JZwPft,GFRIEND,63,542352,k-pop,0.0,198536,4,0.0491,0.0862,0.925,-1.741,129.984,7,0.88,0.728,0.313
2742,3bZ2nXrvR3wFiRXPUKax0t,0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,50,133287,k-pop,0.0,201676,4,0.0326,0.087,0.942,-3.541,118.93,0,0.801,0.558,0.326
2743,4tr9VVNRDw4iuvuZEo4VAn,738AtLtkMcNmQrk64Pxl7Q,SPECTRUM,33,4817,,0.0,246111,4,0.2,0.074,0.699,-4.236,95.218,2,0.289,0.38,0.144
2744,3xQM25URJbt9eix4OaMAHv,62wauTX44xWRw1jqCmNg99,Block Chain,27,520,,0.0,216173,4,0.151,0.0779,0.911,-1.235,128.004,2,0.624,0.705,0.107
2745,0HXFItrnz3pEHhgjSmjoSC,3fkFO5lmipe654caBLBD6n,100%,37,18263,k-pop,0.0,191664,4,0.035,0.0304,0.697,-3.262,109.977,1,0.526,0.738,0.056
2746,0lPO44YcxYMkMX5tRjCKHC,4rpOWirhzqN7NPgRX76l1k,JooHeon (MONSTA X),42,23276,k-pop,0.0,169242,4,0.202,0.168,0.741,-3.232,130.009,5,0.69,0.78,0.11
2747,0cyhVn02BnsPQvYcJTsaUO,78sJswwVn4P8aEhkF4K6fQ,Hyolyn,60,178394,"k-pop,korean pop,korean r&b",0.0,206567,4,0.0125,0.0754,0.92,-1.461,117.959,8,0.793,0.735,0.159
2748,5crqbWLP7Jb0s86hnm0XDA,4iO5uKMUphLqQ20TfrdZx3,LABOUM,41,28835,k-pop,0.0,223012,4,0.116,0.0391,0.776,-3.068,104.998,6,0.723,0.717,0.152
2749,2hynpFtQsg5wqVevY8z6G7,52zMTJCKluDlFwMQWmccY7,LOOΠΔ,64,244895,k-pop,0.0,194254,4,0.00801,0.0612,0.942,-1.495,98.986,4,0.554,0.592,0.405
2750,10X2ihhKwPyKzo89h4965O,3qNVuliS40BLgXGxhdBdqu,TAEYEON,65,568688,"k-pop,korean pop",0.0,187360,4,0.213,0.0572,0.716,-4.13,199.713,10,0.588,0.522,0.0645
2751,5sU7t8oY3dDHmFrTftjFW8,5Pcx98OUnL52aGZRRQx5v8,DIA,45,55928,k-pop,0.0,201471,4,0.0154,0.036,0.902,-2.726,134.979,8,0.337,0.683,0.394
2752,3tZW5YjlbdmRMLN5MxTJQV,5fI4xffqGRGQvICSlJreMF,GWSN,44,9578,,0.0,206765,4,0.332,0.0795,0.806,-3.363,124.96,6,0.557,0.82,0.0954
2753,5NvApsSc7VsiqnXBQZbmRC,0jUn8CXobOt0IixyR72una,Rothy,48,4104,korean pop,0.0,200877,4,0.281,0.0309,0.861,-0.977,97.05,6,0.604,0.662,0.113
2754,1rn246uzLbg0RjZ8vjBlnV,2LjaeuGS0ubYXZfNihGp9y,UP10TION,46,168397,k-pop,0.0,203870,4,0.14,0.0971,0.74,-4.697,125.065,2,0.589,0.74,0.0793
2755,3EwNYxfPyVR6eQzv4BLTED,3ejYNz33SNAa1Qxo9g0qCG,IMFACT,41,57011,k-pop,4.52e-06,238561,4,0.567,0.0498,0.668,-4.838,127.968,10,0.403,0.673,0.0986
2756,6SzvkltvCUgl0vTCM4XESh,2BXth1dnMzlCfJP9EiCLnv,MXM (BRANDNEWBOYS),48,80143,"k-pop,korean pop",0.0,185749,4,0.289,0.238,0.779,-4.728,137.976,0,0.758,0.819,0.0442
2757,5vUil5tGbs4A9PeqILCT2F,0Jy5VMwm7X25fOaYh0PyXK,MYTEEN,41,52049,k-pop,0.0,207989,4,0.113,0.0605,0.909,-4.296,108.023,7,0.567,0.697,0.0881
2758,4pqMQ9ttmRNOlTQRgzDcLO,7cY9UlpwdhbZC8AHGhetFd,GYEONG REE,36,4494,,0.0,195310,4,0.213,0.128,0.741,-4.776,105.989,3,0.755,0.782,0.164
2759,4ssO4XPWUvkCeUxx53lV77,7dmIgQslc6AmX193BneAsy,AOORA,30,4853,korean pop,0.0,209484,4,0.00686,0.0962,0.872,-4.158,135.119,7,0.679,0.56,0.185
2760,76zp2yTXPo74Cpq7Q3u2N0,5zShiwTHlygdfsXj6eavTu,Golden Child,47,101168,k-pop,0.0,188174,4,0.0559,0.0617,0.859,-3.423,89.999,11,0.9,0.711,0.0478
2761,2AQY2U3TkySXaUI4nu7aQT,3PA9tXcZqiaBXwopM9GPZP,Holland,39,29504,k-pop,0.000482,227707,4,0.00176,0.0397,0.795,-4.74,110.042,5,0.178,0.584,0.111
2762,0xZGUfzU2RsegdA9VigOJl,6sNZv2iaHAw7bAP2ZtKhvO,BIGFLO,36,35801,k-pop,0.0,217579,4,0.055,0.0949,0.849,-3.768,109.985,4,0.779,0.693,0.115
2763,2eAw5eMEdxaIFb6vsLiWJb,3fkFO5lmipe654caBLBD6n,100%,37,18263,k-pop,0.0,208431,4,0.00681,0.0466,0.821,-3.196,105.016,8,0.745,0.616,0.381
2764,5du1O1Zlif6UsOAlsZirXA,0KZZD2YdkvaIsGpMEVVKVD,Leo,37,12724,k-pop,0.0,195210,4,0.379,0.0385,0.733,-4.657,115.002,7,0.645,0.664,0.118
2765,5aaJ5Y9Rzv0XftLcIsftw1,3offPqpKAKmpQkIdWnjzkc,Teen Top,48,167833,"dance pop,k-pop,korean pop",0.0,202053,4,0.0717,0.038,0.737,-3.441,103.001,5,0.48,0.748,0.288
2766,0KVgGXhsddvkc8arY0phMK,43GYq8c6nVEgaEyg0qtzJd,IN2IT,36,39543,k-pop,0.0,181280,4,0.0265,0.0524,0.887,-3.877,122.959,2,0.56,0.695,0.676
2767,1d2bUIuA2f7XSFueDTFmQw,0CmvFWTX9zmMNCUi6fHtAx,THE BOYZ,50,133287,k-pop,0.0,200704,4,0.113,0.182,0.804,-3.882,102.019,0,0.848,0.702,0.0875
2768,1kfFaf3CPOaby7tMsoHAfk,37tYw03HDBaE0o4JtP2ZVc,SOYA,29,1967,,0.0,247652,4,0.399,0.143,0.725,-4.301,173.959,5,0.707,0.664,0.163
2769,37ZHj9KJNSKJ568pyUCNjw,3rZsqCWycjeGJnK3zueMTA,Ginibini,28,711,k-pop,0.0,195805,4,0.338,0.0298,0.725,-4.144,104.959,7,0.458,0.74,0.0629
2770,2JHcOYt9fJOXUebRg11CZ8,08luJsItS24Fkx8cBYowjk,Ji Young Hoon,25,268,,9.82e-05,184519,4,0.92,0.0365,0.27,-9.734,93.019,9,0.45,0.685,0.119
2771,394SLvh7rICTQKep7FnH5d,71JjZRW0sCWpF1EuaS9TQA,1415,38,4947,"k-indie,korean pop",1.53e-05,172257,4,0.0451,0.0277,0.706,-2.591,109.003,0,0.526,0.706,0.222
2772,05qdHvXQCkHz3dgcAVhqc8,1ctTZ3AkC5wi8Z96tnuwrp,BTOB-BLUE,32,8675,,0.0,271012,3,0.397,0.0269,0.6,-4.469,169.027,7,0.339,0.483,0.115
2773,7eufeVpHKJY8KdElThuv2h,5WUom9mTTEewPdUmI4qnQi,Nature,34,1363,,6.25e-06,255567,4,0.00625,0.0439,0.919,-3.945,163.939,5,0.683,0.581,0.0487
2774,4yuSBzzrfdXxJ3WaPhWs9G,4Xbz8MwFw2jAQzYKZpHZ8L,Live High,30,1631,,0.0,209451,4,0.261,0.0585,0.864,-2.884,119.937,7,0.647,0.687,0.0904
2775,4t6jnY9j2vqHRMLN6rCfcl,1H2S37zuLm5Sn4PBADR72w,조현영,29,31,,0.0,250595,4,0.808,0.0293,0.555,-5.069,127.547,7,0.159,0.431,0.191
2776,1Ie3oQUEAGEREkcY6WgOoS,24sQuJhQ85ZygDG7sUVUxR,Verbal Jint,42,33986,"k-hop,k-indie,korean pop",0.0,212151,4,0.601,0.111,0.64,-4.921,88.98,6,0.797,0.83,0.273
2777,5Qg0xK4s85tINbQcJD3GDq,2auC28zjQyVTsiZKNgPRGs,RM,74,304491,k-pop,0.0107,112607,4,0.0948,0.0432,0.536,-8.88,142.129,7,0.229,0.241,0.296
2778,5mnHTiwQmgvXNzXbGDLXje,3P16F9giedxmc5238b66bo,Babylon,42,9481,"j-metal,k-indie,korean pop,korean r&b",0.0,211262,4,0.212,0.0511,0.767,-3.78,110.001,4,0.509,0.584,0.178
2779,6SLMyJPRTh2zCX9SJJHTZQ,5y2Xq6xcjJb2jVM54GHK3t,John Legend,82,4359487,"neo soul,pop,r&b,urban contemporary",0.0,231341,4,0.478,0.0391,0.519,-5.568,80.882,9,0.537,0.612,0.189
2780,1InLcoIf08kFQAbtYZ6M5T,6sLiM3MFm3Yzd0JwELsAG4,LEE HONG GI,51,30284,korean pop,0.0,185659,4,0.261,0.0317,0.743,-5.755,107.999,9,0.622,0.725,0.35
2781,2VVqxQhALecXvaArlZSVXr,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,68,997903,k-pop,0.0,226184,4,0.0705,0.207,0.738,-3.67,94.808,9,0.63,0.746,0.043
2782,0v7Sl5LxvFElT0adadw4M6,2nDC4PH8XE1gHeeAxVLXRO,KATIE,47,21398,,1.08e-05,232334,4,0.515,0.0665,0.478,-9.7,129.9,11,0.342,0.602,0.0663
2783,48XfojJC87VKLlUotYV0Gm,3Nrfpe0tUJi4K4DXYWgMUX,BTS,91,7776195,k-pop,0.0,242293,4,0.372,0.0422,0.422,-7.561,113.007,1,0.169,0.57,0.127
2784,4devzi1cnXZsCbiisursmF,6gzXCdfYfFe5XKhPKkYqxV,SUPER JUNIOR,68,997903,k-pop,5.28e-05,186468,4,0.0408,0.0327,0.841,-3.975,99.981,5,0.486,0.685,0.274
2785,1HYzRuWjmS9LXCkdVHi25K,6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,60,275638,k-pop,0.0,192441,5,0.428,0.0484,0.526,-4.686,78.643,0,0.195,0.314,0.126
2786,49HmLcTG7tsqz32TF3rnCC,4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,57,242290,k-pop,0.0,229667,4,0.304,0.158,0.704,-4.54,63.439,6,0.457,0.343,0.0679
2787,2wdqUPeZegPUHshm1YIsGa,2lkCfFklQDBPlQzS4tR3VP,Tiffany Young,49,97625,k-pop,0.0,186994,4,0.194,0.0526,0.485,-5.858,92.489,4,0.4,0.739,0.0673
2788,149wehc4FMDdj685CAAFRK,4XDi67ZENZcbfKnvMnTYsI,Jay Park,68,643266,"k-hop,k-pop,korean pop,korean r&b",0.0,216786,4,0.375,0.253,0.724,-6.064,96.782,8,0.43,0.4,0.0927
2789,4tMqTWDGI8qiYaAUT4qy4p,7n2Ycct7Beij7Dj7meI4X0,TWICE,79,2166961,,0.0,197800,4,0.0113,0.0444,0.862,-2.718,137.93,10,0.668,0.715,0.108
2790,3K8yw3FK4q0j05XabjP6mE,3paGCCtX1Xr4Gx53mSeZuQ,NCT U,65,792637,k-pop,5.31e-06,183020,4,0.0218,0.0696,0.722,-6.403,95.981,1,0.344,0.843,0.0424
2791,6mD3NHg0V46chzxLguwpg7,2YXlVLKq3X3soXd2aXUtIT,Jimin Park,49,43643,"k-pop,korean pop",4.92e-06,204245,5,0.184,0.0327,0.856,-3.846,119.998,0,0.71,0.757,0.287
2792,6OT42LFV2jg3cNG0oHeONn,3ytV7vc4ZuwGgwaOuWvkk8,MINO,58,171907,"k-pop,korean pop",0.0,199393,4,0.0326,0.0797,0.803,-3.233,140.016,9,0.36,0.754,0.225
2793,2FG7k4aaCUjXX6NpCkCpgC,3qNVuliS40BLgXGxhdBdqu,TAEYEON,65,568688,"k-pop,korean pop",2.81e-06,222693,4,0.0234,0.0313,0.686,-4.213,89.019,9,0.904,0.758,0.0928
2794,5PITBB6zMUfwWKKa0XWtEz,4XDi67ZENZcbfKnvMnTYsI,Jay Park,68,643266,"k-hop,k-pop,korean pop,korean r&b",0.0,212334,4,0.188,0.0412,0.749,-3.707,150.019,5,0.93,0.651,0.0723
2795,7nG8unbEU9xLar8XGPpVmH,6E7TbMh8kSKJBr2zA1omRB,HI SUHYUN,31,8658,,0.000871,214254,4,0.119,0.0342,0.845,-2.293,108.998,2,0.95,0.851,0.0305
2796,0GIsLh8ly8RuFc2pZshRPl,2nDC4PH8XE1gHeeAxVLXRO,KATIE,47,21398,,0.0,186052,1,0.522,0.0557,0.57,-7.239,110.035,11,0.432,0.416,0.0822
2797,4yUO0EARabRfXFaaJN00oB,3wRA5UYoo08BBKJnzyKkpF,f(x),57,520258,"dance pop,k-hop,k-pop,korean pop",0.0,190600,4,0.422,0.0374,0.672,-4.211,84.995,0,0.421,0.658,0.132
2798,2HC6c1d7SiznMV4rkmmxBB,6aLdhHUqgdKE86xbtNmY8g,Crush,66,305138,"k-indie,k-pop,korean pop,korean r&b",0.0,219107,4,0.451,0.0337,0.628,-5.81,93.897,5,0.261,0.646,0.198
2799,77wrlGxapD2OM6ZfpIKBVR,6f9bmfkqiYbhCtdAZsv7KI,Keith Ape,65,200084,"underground hip hop,vapor trap",0.0,192750,5,0.017,0.458,0.755,-7.606,106.803,11,0.582,0.508,0.384
2800,0OiddgOQrcQ21cY8FGlpmD,3UwlejyX2b458azZ7eCnHb,HyunA,63,558379,k-pop,0.0,232049,4,0.064,0.0494,0.804,-4.131,115.004,8,0.414,0.82,0.0978
2801,0Yz3F0UGDibDe8uU69zmjn,5dCvSnVduaFleCnyy98JMo,HEIZE,61,179389,"k-indie,k-pop,korean pop,korean r&b",0.0,226128,4,0.0401,0.092,0.852,-3.85,98.494,2,0.788,0.735,0.196
2802,1Z2tYxtTHxNa5DOWxix7Gr,7iWynR4oOvJpSKOAR3zazP,John OFA Rhee,41,3188,"k-indie,korean pop",0.588,214918,4,0.806,0.145,0.324,-12.77,92.049,0,0.13,0.585,0.128
2803,1cWoa9fKOqCmO8yP9d1lfy,3Lz3vEN23Fw0hIelrYEzUD,EXO-CBX,59,826549,k-pop,0.00278,214079,4,0.00962,0.0538,0.812,-5.592,123.972,4,0.614,0.72,0.174
2804,1qz2bFE5ZtwZSd6DNed2RJ,5dCvSnVduaFleCnyy98JMo,HEIZE,61,179389,"k-indie,k-pop,korean pop,korean r&b",0.0,199281,4,0.0873,0.0358,0.665,-4.785,112.831,7,0.535,0.655,0.122
2805,39kQZquZx5WIkldvS4vNZW,1ToWoFmtIc9NTPFy7lR690,Microdot,44,4674,k-hop,0.0,234387,4,0.0235,0.203,0.44,-7.41,96.022,8,0.217,0.741,0.0998
2806,1kznDMHz1kpzk7sMYIkrQ5,72nLe76yBFSlP6VBzME358,SHAUN,57,19173,,0.0243,230561,4,0.0061,0.062,0.811,-2.933,135.099,8,0.687,0.867,0.0648
2807,34kEAt2bXnwunHNsvcMDnM,4QHci6hVY85I6xSIu0W4k6,JAMES,37,2706,,0.0,236826,4,0.873,0.0285,0.301,-6.549,103.103,9,0.356,0.541,0.347
2808,0V0i9H4aULGa5MWu86TtM5,0hRHbwZ0xSwfVHl4FTv7jq,Gummy,51,61798,"k-pop,korean pop",0.0,195497,4,0.475,0.187,0.62,-3.767,180.289,10,0.315,0.485,0.113
